Mon,FarASName,FarASN,FarIP,NearIP,far_p,near_p,far_diff,near_diff,code,far_cong_loss_rate,far_uncong_loss_rate,near_cong_loss_rate,near_uncong_loss_rate,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
las-us,COGENT Cogent/PSI,174,63.235.41.190,67.14.24.14,1,0,-0.087,-8.256,failure-FarCongLower-NotSignificant,0,0.087,8.256,0.64,11_01_2017_11_30_2017,18203,1638,148551574,956223,0,207,4899,5635986
las-us,COGENT Cogent/PSI,174,63.235.41.194,67.14.24.14,0,0,9.89,1.586,success-Significant,11.308,1.418,9.722,0.64,11_01_2017_11_30_2017,14895,1604,165992423,1068682,3142,24644,1043344,72547506
las-us,APPLE Apple Inc,714,63.237.14.134,67.14.22.130,0,0,1.431,2.416,success-Significant,3.476,2.045,1.06,0.711,11_01_2017_11_30_2017,942502,10097,665585644,4763854,57105,1585906,15748272,754321250
las-us,GOOGLE - Google Inc.,15169,63.237.160.98,67.14.22.130,0,0,1.094,1.156,success-Significant,2.473,1.379,1.317,0.711,11_01_2017_11_30_2017,504678,6734,7502299098,53732224,8619,339900,72551167,5190233514
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,63.237.241.162,67.14.29.166,0,0,10.968,4.562,success-Significant,11.727,0.759,7.165,0.512,11_01_2017_11_30_2017,38208,2949,94451710,486082,912,6865,68359,8937786
las-us,AMAZON-02 - Amazon.com Inc.,16509,63.238.135.194,67.14.38.90,0,0.001,4.611,-3.798,success-Significant,5.423,0.812,9.221,0.799,11_01_2017_11_30_2017,39204,3982,273321958,2200838,34,593,588026,71820811
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.113.36.2,67.14.34.58,0,0.042,0.691,0.696,success-Significant,1.003,0.312,0.307,0.138,10_01_2017_10_31_2017,1297,4,109934643,152060,12,1184,342660,109480144
las-us,APPLE Apple Inc,714,63.238.71.90,67.14.38.90,0.087,0,0.42,-8.5,success-CorrelationNotSignificant,0.978,0.558,9.478,0.799,11_01_2017_11_30_2017,38204,4000,418438516,3371280,10,1012,633134,112842460
las-us,MFNX MFN - Metromedia Fiber Network,6461,64.125.12.121,67.14.102.114,0,0,9.289,0.972,success-Significant,9.679,0.39,8.707,0.481,11_01_2017_11_30_2017,79469,7579,838344660,4050636,3308,30870,1651562,422254260
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.113.42.14,67.14.34.58,0,0.041,1.53,1.045,success-Significant,1.672,0.142,0.627,0.138,10_01_2017_10_31_2017,793,5,108269452,149755,20,1176,153640,108005164
las-us,GLOBEINTERNET TATA Communications,6453,64.86.21.124,67.14.34.218,0,0,4.245,-4.03,success-Significant,4.607,0.362,8.637,0.425,11_01_2017_11_30_2017,24986,2362,187078420,798448,207,4286,407425,112110866
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.113.36.2,67.14.34.58,0.398,0,0.237,-8.525,success-CorrelationNotSignificant,0.481,0.244,9.006,0.474,11_01_2017_11_30_2017,37413,3703,382263370,1819217,1,207,258983,105868809
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.113.42.14,67.14.34.58,0,0,7.763,-0.843,success-Significant,8.132,0.369,8.975,0.474,11_01_2017_11_30_2017,39910,3935,376468725,1791365,3578,40421,1719442,463692199
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.113.42.246,67.14.34.86,0,0,9.893,2.621,success-Significant,11.208,1.315,8.587,0.501,11_01_2017_11_30_2017,31192,2930,445042767,2243041,2892,22912,1152821,86542931
las-us,FACEBOOK - Facebook Inc.,32934,65.115.0.110,67.14.5.170,0.001,0.933,0.078,0.003,success-LocalizationNotSignificant,0.204,0.126,0.201,0.123,10_01_2017_10_31_2017,52021,105,387790720,479259,53,25953,244274,193612020
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.115.215.174,67.14.134.174,1,0,-0.159,2.267,failure-FarCongLower-NotSignificant,2.447,2.606,0.18,0.147,10_01_2017_10_31_2017,139533,251,1842937274,2715193,674,26875,9410203,351663056
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.114.126.2,67.14.38.90,1,0,2.944,-5.832,success-CorrelationNotSignificant,3.459,0.515,9.291,0.799,11_01_2017_11_30_2017,30608,3135,421820027,3399365,173,4828,1363327,263233172
las-us,FACEBOOK - Facebook Inc.,32934,65.115.0.110,67.14.5.170,0,0.704,2.169,-0.025,success-LocalizationNotSignificant,2.615,0.446,2.64,0.5,11_01_2017_11_30_2017,171078,4639,1524085666,7664256,2421,90176,3697786,826178217
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.115.215.174,67.14.134.174,1,0,1.018,4.402,success-CorrelationNotSignificant,4.586,3.568,0.184,0.156,11_01_2017_11_30_2017,301702,557,3543752605,5545693,2671,55570,24675923,666869900
las-us,APPLE Apple Inc,714,65.115.84.166,67.14.34.58,0,0.179,0.607,0.584,success-LocalizationNotSignificant,0.751,0.144,0.167,0.138,10_01_2017_10_31_2017,598,1,59131611,81791,9,1189,85191,58985611
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.18,67.14.99.94,1,0.045,0,-0.104,failure-FarCongLower-NotSignificant,0.021,0.021,0.125,0.125,10_01_2017_10_31_2017,20000,25,3775275,4725,1,4816,189,910224
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.194,67.14.18.82,0.053,0.148,0.158,0.133,success-NoPower,0.283,0.125,0.15,0.113,10_01_2017_10_31_2017,37186,56,60086902,67912,6,2114,5034,4013614
las-us,APPLE Apple Inc,714,65.115.84.166,67.14.34.58,0,0,1.107,-7.803,success-Significant,1.319,0.212,9.122,0.473,11_01_2017_11_30_2017,37808,3795,205438993,976573,58,4338,170342,80247104
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.22,67.14.99.114,0,0,0.458,0.516,success-Significant,0.634,0.176,0.118,0.123,10_01_2017_10_31_2017,37191,44,112683803,139006,61,9568,40709,23027102
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.120.78.82,67.14.28.110,0,0.023,1.947,-3.786,failure-NearCongLower-Significant,2.041,0.094,5.827,4.123,10_01_2017_10_31_2017,2602,161,114741594,4933656,4,192,9180,9721359
las-us,APPLE Apple Inc,714,65.115.84.218,67.14.34.86,0,0,1.009,-5.519,success-Significant,1.154,0.145,6.673,0.502,11_01_2017_11_30_2017,49383,3531,466286497,2350520,17,1456,38315,26439854
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.18,67.14.99.94,0,0.135,2.002,0.698,success-LocalizationNotSignificant,2.575,0.573,1.877,0.223,11_01_2017_11_30_2017,4600,88,83408908,186492,31,1173,87749,15235117
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.194,67.14.18.82,0,0,8.533,2.532,success-Significant,9.401,0.868,6.869,0.436,11_01_2017_11_30_2017,52591,3879,253860152,1111257,962,9271,270334,30882905
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.120.23.22,67.14.99.114,0,0,9.554,6.746,success-Significant,10.372,0.818,3.626,0.506,11_01_2017_11_30_2017,98587,3709,480758382,2443031,1674,14465,724356,87829765
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.122.109.226,67.14.28.70,0,0.016,1.919,1.619,success-Significant,2.062,0.143,0.443,0.168,10_01_2017_10_31_2017,4268,19,131672686,221046,4,190,97067,67651381
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.120.78.82,67.14.28.110,0,0.022,5.29,-2.67,success-Significant,5.509,0.219,8.179,4.159,11_01_2017_11_30_2017,5995,534,425516524,18466481,33,566,68560,31299654
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.122.235.178,67.14.44.50,0,0.336,2.94,1.546,success-LocalizationNotSignificant,3.061,0.121,1.515,0.127,10_01_2017_10_31_2017,195,3,99357430,126375,6,190,119946,98934506
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.120.84.186,67.14.28.70,1,0.003,3.187,0.985,success-CorrelationNotSignificant,3.506,0.319,2.521,0.27,11_01_2017_11_30_2017,8776,227,441263111,1195859,133,3661,987927,308788203
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.122.109.226,67.14.28.70,1,0,4.13,3.269,success-CorrelationNotSignificant,4.504,0.374,1.235,0.27,11_01_2017_11_30_2017,11200,140,429099570,1162983,459,9732,1403983,374090046
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.122.235.170,67.14.4.206,0,0,10.096,2.074,success-Significant,11.023,0.927,8.949,0.433,11_01_2017_11_30_2017,34775,3418,404988853,1760372,3350,27040,1176369,125714843
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.122.235.174,67.14.4.206,0,0,2.016,-7.003,success-Significant,2.22,0.204,9.223,0.433,11_01_2017_11_30_2017,39794,4043,415689839,1806367,20,881,136052,66530638
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.122.30.162,67.14.28.70,0,0.526,0.597,0.156,success-LocalizationNotSignificant,0.738,0.141,0.582,0.168,10_01_2017_10_31_2017,3077,18,130074561,218362,22,2958,142474,100870546
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.122.235.178,67.14.44.50,1,0,3.088,-5.282,success-CorrelationNotSignificant,3.385,0.297,8.667,0.543,11_01_2017_11_30_2017,38791,3681,424143008,2314201,230,6564,1092190,367230292
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.124.168.170,205.171.134.34,0.786,0,0.377,75.284,success-CorrelationNotSignificant,76.441,76.064,1.157,0.147,10_01_2017_10_31_2017,1196,14,34060634,50170,915,282,25827691,8127558
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.126.18.10,67.14.22.130,0.259,0.057,0.331,-2.222,failure-NearCongLower-NotSignificant,0.472,0.141,2.694,0.632,10_01_2017_10_31_2017,1806,50,92623524,588670,1,211,8919,6317825
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.153.118.122,208.168.142.6,0,0.332,2.693,0.847,success-LocalizationNotSignificant,2.806,0.113,1.959,0.222,10_01_2017_10_31_2017,1902,38,38651946,86152,11,381,57189,50362529
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.122.30.162,67.14.28.70,1,0,0.74,-2.324,success-CorrelationNotSignificant,0.882,0.142,3.206,0.27,11_01_2017_11_30_2017,6009,199,423892950,1148797,9,1011,356963,251371937
las-us,FACEBOOK - Facebook Inc.,32934,65.153.118.126,208.168.142.6,0.001,1,1.44,-0.428,success-LocalizationNotSignificant,1.531,0.091,1.959,0.222,10_01_2017_10_31_2017,1902,38,68385646,152452,3,193,40477,44626707
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.153.72.14,67.14.41.66,0,0.71,0.946,-0.233,success-LocalizationNotSignificant,1.087,0.141,1.32,0.156,10_01_2017_10_31_2017,1196,16,17028252,26552,13,1183,23644,16767202
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.124.168.170,205.171.134.34,0,0,10.289,22.8,success-Significant,27.841,17.552,5.041,0.4,11_01_2017_11_30_2017,8194,435,140939417,566021,2396,6210,25546754,120000544
las-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,65.156.60.218,67.14.135.30,0.2,1,0.396,-0.51,success-NoPower,0.51,0.114,1.02,0.117,10_01_2017_10_31_2017,194,2,103125272,120534,1,195,117324,103128480
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.132.144.250,67.14.14.162,0.2,0.071,0.399,-2.45,success-NoPower,0.513,0.114,2.963,0.199,10_01_2017_10_31_2017,393,12,88439235,176372,1,194,50667,44257138
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.126.18.10,67.14.22.130,0,0,4.742,-5.179,success-Significant,4.921,0.179,10.1,0.711,11_01_2017_11_30_2017,34784,3908,569446231,4074985,59,1140,185700,103735338
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.126.19.90,67.14.28.114,0,0,9.993,1.545,success-Significant,11.015,1.022,9.47,0.468,11_01_2017_11_30_2017,32004,3348,466825289,2192707,3392,27403,1444833,139878552
las-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,65.127.222.198,67.14.28.138,0,0,9.524,1.862,success-Significant,10.831,1.307,8.969,0.505,11_01_2017_11_30_2017,37187,3664,354564677,1798136,3379,27819,902621,68172181
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.152.83.46,67.14.2.174,0,0,9.264,1.388,success-Significant,10.522,1.258,9.134,0.529,11_01_2017_11_30_2017,34780,3496,414366672,2202548,3175,27000,1015734,79712823
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.153.118.122,208.168.142.6,0,0,9.935,-2.849,success-Significant,10.622,0.687,13.471,0.782,11_01_2017_11_30_2017,37389,5821,204917202,1615409,1016,8549,170324,24633341
las-us,FACEBOOK - Facebook Inc.,32934,65.153.118.126,208.168.142.6,0,0,9.898,-1.661,success-Significant,10.68,0.782,12.341,0.783,11_01_2017_11_30_2017,41917,5901,362565654,2862429,935,7820,286105,36307800
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,65.153.189.118,67.14.28.222,0,0,1.282,-6.909,success-Significant,1.587,0.305,8.496,0.412,11_01_2017_11_30_2017,39181,3638,348182957,1441862,19,1178,175989,57520118
las-us,AMAZON-02 - Amazon.com Inc.,16509,65.153.72.14,67.14.41.66,0,0.4,2.929,-0.258,success-LocalizationNotSignificant,3.101,0.172,3.359,0.175,11_01_2017_11_30_2017,7192,250,63349620,111188,223,6969,108632,63102691
las-us,LEVEL3 Level 3 Communications,3356,65.154.149.246,67.14.44.50,0,0,10,1.759,success-Significant,11.281,1.281,9.522,0.538,11_01_2017_11_30_2017,32685,3440,60567629,327686,3385,26622,151043,11638234
las-us,SAVVIS-AS SAVVIS-AS3561,3561,65.154.31.2,67.14.102.146,0,0,10.768,0.934,success-Significant,11.889,1.121,10.955,0.984,11_01_2017_11_30_2017,34497,4244,201905471,2006032,3852,28547,1319346,116388139
las-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,65.156.60.218,67.14.135.30,0,0,8.902,2.059,success-Significant,9.403,0.501,7.344,0.39,11_01_2017_11_30_2017,49017,3885,713456358,2794625,3780,36419,2215268,440368533
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.133.224.194,67.14.28.114,0,0.44,0.356,0.135,success-LocalizationNotSignificant,0.503,0.147,0.368,0.158,10_01_2017_10_31_2017,2982,11,113241441,179577,15,2968,168731,114799634
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,67.133.42.78,67.14.34.186,0,0.658,2.881,0.325,success-LocalizationNotSignificant,3.061,0.18,2.736,0.184,10_01_2017_10_31_2017,3804,107,106807439,196757,6,190,12794,7087682
las-us,SAVVIS-AS SAVVIS-AS3561,3561,67.148.48.70,67.14.63.2,0,0,-5.147,43.184,failure-FarCongLower-Significant,43.934,49.081,0.75,0.135,10_01_2017_10_31_2017,9397,71,62605924,84679,3679,4695,30170471,31300005
las-us,LEVEL3 Level 3 Communications,3356,67.63.236.74,206.51.89.58,0,0.696,0.793,-0.304,success-LocalizationNotSignificant,0.939,0.146,1.243,0.16,10_01_2017_10_31_2017,4212,53,111721225,178563,6,633,11023,7555846
las-us,LEVEL3 Level 3 Communications,3356,75.163.31.254,75.160.113.33,0,0.7,0.864,-0.236,failure-NearCongLower-NotSignificant,1.003,0.139,1.239,5.866,10_01_2017_10_31_2017,1196,15,55701681,3471255,12,1184,77574,55636822
las-us,APPLE Apple Inc,714,67.131.239.246,67.14.29.166,0,0,2.424,-4.387,success-Significant,2.788,0.364,7.175,0.514,11_01_2017_11_30_2017,36589,2828,402872937,2082474,156,5440,789262,216029542
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.132.144.242,67.14.14.162,0.101,0,-0.257,-9.024,failure-FarCongLower-NotSignificant,0.166,0.423,9.19,0.572,11_01_2017_11_30_2017,32402,3279,355824379,2046819,3,1801,341983,80557819
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.132.144.250,67.14.14.162,0,0.494,7.752,-0.148,success-LocalizationNotSignificant,8.137,0.385,8.285,0.574,11_01_2017_11_30_2017,40982,3702,374309352,2161666,2090,23596,1361706,352038232
las-us,APPLE Apple Inc,714,67.133.189.114,67.14.2.137,0.006,0.035,0.543,-0.852,success-Significant,0.917,0.374,1.769,0.179,11_01_2017_11_30_2017,3998,72,346082794,619064,11,1189,142453,37967931
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.133.224.194,67.14.28.114,0,0,9.577,0.917,success-Significant,9.967,0.39,9.05,0.467,11_01_2017_11_30_2017,39585,3939,489720568,2299847,3966,35827,1928968,493155355
las-us,AMAZON-02 - Amazon.com Inc.,16509,67.133.224.206,67.14.28.110,0,0.75,12.666,0.478,success-LocalizationNotSignificant,12.853,0.187,12.375,4.159,11_01_2017_11_30_2017,4192,592,382521390,16600418,50,339,52582,28092765
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,67.133.42.78,67.14.34.186,0,0,9.883,1.935,success-Significant,10.659,0.776,8.724,0.591,11_01_2017_11_30_2017,39182,3745,456001171,2711647,976,8181,329264,42090507
las-us,TELIANET TeliaSonera International Carrier,1299,67.14.63.38,75.160.113.33,0,0,8.381,-17.821,failure-NearCongLower-Significant,8.958,0.577,26.779,34.287,11_01_2017_11_30_2017,66323,24256,278073348,145087364,1612,16383,525233,90570732
las-us,SAVVIS-AS SAVVIS-AS3561,3561,67.148.48.66,208.168.147.14,0,0,9.594,48.296,success-Significant,50.702,41.108,2.406,0.265,11_01_2017_11_30_2017,7139,176,61002759,162020,3212,3123,8852952,12682769
las-us,SAVVIS-AS SAVVIS-AS3561,3561,67.148.48.70,67.14.63.2,0,0,-4.895,43.67,failure-FarCongLower-Significant,45.109,50.004,1.439,0.34,11_01_2017_11_30_2017,10206,149,179079293,610501,4206,5118,32201394,32196432
las-us,LEVEL3 Level 3 Communications,3356,67.63.236.74,206.51.89.58,0,0.002,1.364,-1.305,success-Significant,1.562,0.198,2.867,0.315,11_01_2017_11_30_2017,8775,259,414554109,1310578,25,1576,231046,116229827
las-us,AMAZON-02 - Amazon.com Inc.,16509,72.165.86.74,67.14.28.110,0,0,4.837,-3.269,success-Significant,5.02,0.183,8.289,4.159,11_01_2017_11_30_2017,9227,834,419582972,18208801,49,927,55702,30302713
las-us,AMAZON-02 - Amazon.com Inc.,16509,72.165.86.90,67.14.28.114,0,0,2.005,-6.013,success-Significant,2.326,0.321,8.339,0.467,11_01_2017_11_30_2017,43683,3974,486193079,2283238,14,588,257770,80007948
las-us,LEVEL3 Level 3 Communications,3356,75.163.31.254,75.160.113.33,1,0,0.432,-22.683,failure-NearCongLower-Significant,0.605,0.173,23.288,34.288,11_01_2017_11_30_2017,79838,24237,240379661,125427099,236,38755,456302,262559973
las-us,COGENT Cogent/PSI,174,154.54.11.165,208.168.154.6,0,0,1.046,-16.268,success-Significant,1.23,0.184,17.498,1.043,12_01_2017_12_31_2017,34928,7408,37399125,394105,42,3372,25952,14041752
las-us,COGENT Cogent/PSI,174,154.54.11.185,67.14.102.110,0.856,0.614,0.005,0.033,success-NoPower,0.138,0.133,0.105,0.1,12_01_2017_12_31_2017,6681,7,2259058,2261,8,5780,2584,1935628
las-us,TDC TDC Data Networks,3292,195.215.109.52,67.14.28.246,0,0,24.834,8.012,success-Significant,26.996,2.162,18.984,1.199,12_01_2017_12_31_2017,28396,6654,62920258,763346,7235,19565,767957,34757243
las-us,FACEBOOK - Facebook Inc.,32934,198.233.122.154,67.14.34.86,0,0,16.624,3.99,success-Significant,17.442,0.818,13.452,0.669,12_01_2017_12_31_2017,80570,12523,2585478097,17403333,7026,33256,10641353,1290125644
las-us,FACEBOOK - Facebook Inc.,32934,208.44.237.122,67.14.122.141,0,0.045,6.903,0.213,success-Significant,7.589,0.686,7.376,0.875,12_01_2017_12_31_2017,175987,14015,1404953444,12408569,6861,83542,6664089,965431508
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,216.206.47.190,205.171.134.42,0,0.594,2.301,0.136,success-LocalizationNotSignificant,2.473,0.172,2.337,0.197,12_01_2017_12_31_2017,7398,177,202911820,400782,183,7216,349049,202963552
las-us,AKAMAI-ASN1 Akamai International B.V.,20940,216.207.157.226,67.14.122.141,0.002,0,1.312,-17.66,success-Significant,1.429,0.117,19.089,0.874,12_01_2017_12_31_2017,59200,13967,521790235,4599565,3,207,12471,10684698
las-us,TELIANET TeliaSonera International Carrier,1299,62.115.12.93,67.14.34.218,0,0.002,2.698,0.806,success-Significant,2.884,0.186,2.078,0.185,12_01_2017_12_31_2017,18194,386,124623203,230603,124,4175,76227,40938474
las-us,SAVVIS-AS SAVVIS-AS3561,3561,63.146.26.118,67.14.102.114,0,0,6.74,-6.747,success-Significant,8.696,1.956,15.443,0.592,12_01_2017_12_31_2017,49691,9075,622296506,3707803,52,546,3218548,161291002
las-us,GLOBEINTERNET TATA Communications,6453,63.146.26.146,67.14.102.230,0,0,2.882,-13.434,success-Significant,3.083,0.201,16.517,0.632,12_01_2017_12_31_2017,63316,12527,837970731,5325953,197,6192,380323,188719688
las-us,XO-AS15 - XO Communications,2828,63.146.26.150,67.14.102.114,0,0,1.585,-13.395,success-Significant,1.827,0.242,15.222,0.592,12_01_2017_12_31_2017,52610,9446,619722317,3692073,22,1182,235194,97025659
las-us,SAVVIS-AS SAVVIS-AS3561,3561,63.146.26.22,67.14.14.138,0,0,1.581,-1.884,success-Significant,1.752,0.171,3.636,0.212,12_01_2017_12_31_2017,5115,193,109598446,232439,74,4149,188980,110388321
las-us,TINET-BACKBONE Tinet SpA,3257,63.146.26.246,67.14.14.138,0,0.001,2.666,-1.008,success-Significant,2.839,0.173,3.847,0.212,12_01_2017_12_31_2017,6223,249,104861446,222331,227,7769,162678,94040496
las-us,MFNX MFN - Metromedia Fiber Network,6461,63.146.26.254,67.14.34.218,0,0.005,1.523,0.362,success-Significant,1.741,0.218,1.379,0.185,12_01_2017_12_31_2017,22392,313,244109488,452120,261,14729,354054,162212956
las-us,SAVVIS-AS SAVVIS-AS3561,3561,63.146.26.26,67.14.14.138,0,0.246,2.083,-0.389,success-LocalizationNotSignificant,2.255,0.172,2.644,0.212,12_01_2017_12_31_2017,7916,215,143423867,304217,79,3424,124365,72227944
las-us,SWISSCOM Swisscom (Switzerland) Ltd,3303,63.146.26.30,205.171.134.50,0.037,0,0.134,-1.242,success-Significant,0.312,0.178,1.554,0.231,12_01_2017_12_31_2017,10008,158,339454150,785842,15,4791,282735,158958209
las-us,SAVVIS-AS SAVVIS-AS3561,3561,63.146.26.46,67.14.14.138,0,0.555,2.068,-0.19,success-LocalizationNotSignificant,2.233,0.165,2.423,0.212,12_01_2017_12_31_2017,7208,179,102830699,218093,85,3721,85643,51878895
las-us,MFNX MFN - Metromedia Fiber Network,6461,63.146.26.66,205.171.134.50,0,0.001,3.508,1.05,success-Significant,3.706,0.198,2.656,0.231,12_01_2017_12_31_2017,14218,388,400553690,927092,137,3560,198693,100097610
las-us,TINET-BACKBONE Tinet SpA,3257,63.146.27.146,67.14.102.146,0,0.005,2.147,-2.233,success-Significant,2.328,0.181,4.561,0.762,12_01_2017_12_31_2017,1402,67,148435551,1140047,21,881,79914,44047027
las-us,TELIANET TeliaSonera International Carrier,1299,63.146.27.198,67.14.14.138,0,0.263,2.055,0.308,success-LocalizationNotSignificant,2.262,0.207,1.954,0.211,12_01_2017_12_31_2017,6222,124,21643950,45828,114,4926,43598,21064770
las-us,TELIANET TeliaSonera International Carrier,1299,63.146.27.250,67.14.102.230,0,0,2.98,-13.6,success-Significant,3.181,0.201,16.781,0.629,12_01_2017_12_31_2017,63423,12789,323186238,2046339,235,7152,216521,107547456
las-us,CW Cable and Wireless Worldwide plc,1273,63.146.27.30,67.14.102.114,0,0,2.134,-12.774,success-Significant,2.309,0.175,15.083,0.592,12_01_2017_12_31_2017,53002,9414,601720406,3584592,60,2538,278634,158838768
las-us,IIJ Internet Initiative Japan Inc.,2497,63.146.27.98,67.14.102.110,1,0.36,0,-0.1,failure-FarCongLower-NotSignificant,0,0,0.1,0.1,12_01_2017_12_31_2017,7000,7,1762236,1764,0,2000,0,504000
