mon,farASN,farIP,Month,CongestedDays,UncongestedDays,columnG,Code
atl2-us,7224,50.248.116.134,2017-07-01T00:00:00Z,0,28,0,text
atl2-us,2906,50.248.119.166,2017-07-01T00:00:00Z,0,29,0,text
atl2-us,6453,66.110.57.9,2017-07-01T00:00:00Z,3,18,0.045138889,text
atl2-us,16509,96.87.9.38,2017-10-01T00:00:00Z,0,17,0,text
atl2-us,7018,12.90.35.25,2017-04-01T00:00:00Z,0,23,0,bottom
atl2-us,32934,96.87.9.50,2017-10-01T00:00:00Z,0,1,0,text
atl2-us,16509,96.87.9.38,2017-07-01T00:00:00Z,0,24,0,bottom
atl2-us,32934,96.87.9.50,2017-07-01T00:00:00Z,0,1,0,text
atl2-us,6453,206.82.142.17,2017-04-01T00:00:00Z,0,4,0,text
atl2-us,2914,129.250.66.65,2017-11-01T00:00:00Z,28,1,0.185267857,text
atl2-us,174,50.206.187.94,2017-04-01T00:00:00Z,0,23,0,text
atl2-us,3561,50.224.253.194,2017-04-01T00:00:00Z,0,4,0,text
atl2-us,16509,50.242.148.118,2017-04-01T00:00:00Z,0,25,0,text
atl2-us,16509,50.242.148.118,2017-08-01T00:00:00Z,0,22,0,top
atl2-us,3356,50.242.148.34,2017-04-01T00:00:00Z,0,0,0,text
atl2-us,1239,50.242.148.54,2017-04-01T00:00:00Z,0,22,0,text
atl2-us,7224,50.248.116.134,2017-08-01T00:00:00Z,0,25,0,top
atl2-us,2906,50.248.119.166,2017-08-01T00:00:00Z,0,27,0,middle
atl2-us,6453,66.110.57.9,2017-08-01T00:00:00Z,17,12,0.267156863,top
atl2-us,32934,173.167.56.50,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,16509,96.87.9.38,2017-08-01T00:00:00Z,0,21,0,top
atl2-us,32934,96.87.9.50,2017-08-01T00:00:00Z,0,0,0,text
atl2-us,7224,50.242.149.138,2017-04-01T00:00:00Z,0,26,0,text
atl2-us,16509,50.242.148.118,2017-09-01T00:00:00Z,0,20,0,text
atl2-us,7224,50.248.116.134,2017-09-01T00:00:00Z,0,25,0,top
atl2-us,2906,50.248.119.166,2017-09-01T00:00:00Z,0,27,0,text
atl2-us,6453,66.110.57.9,2017-09-01T00:00:00Z,14,0,0.314732143,top
atl2-us,1273,173.167.59.50,2017-11-01T00:00:00Z,0,23,0,text
atl2-us,3257,173.205.52.233,2017-11-01T00:00:00Z,0,11,0,text
atl2-us,6453,206.82.142.17,2017-11-01T00:00:00Z,15,0,0.207638889,top
atl2-us,209,216.207.8.189,2017-11-01T00:00:00Z,1,14,0.083333333,top
atl2-us,2906,50.242.149.30,2017-04-01T00:00:00Z,0,23,0,text
atl2-us,2906,50.242.149.34,2017-04-01T00:00:00Z,0,19,0,text
atl2-us,16509,96.87.9.38,2017-09-01T00:00:00Z,0,20,0,middle
atl2-us,2906,50.242.149.42,2017-04-01T00:00:00Z,0,21,0,text
atl2-us,32934,96.87.9.50,2017-09-01T00:00:00Z,0,0,0,text
atl2-us,7224,50.248.116.134,2017-04-01T00:00:00Z,0,29,0,text
atl2-us,32934,50.248.116.194,2017-04-01T00:00:00Z,0,8,0,text
atl2-us,174,50.226.217.58,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,7018,50.226.7.210,2017-11-01T00:00:00Z,0,12,0,top
atl2-us,7018,50.226.89.198,2017-11-01T00:00:00Z,0,24,0,text
atl2-us,7224,50.235.39.118,2017-11-01T00:00:00Z,0,24,0,text
atl2-us,174,50.236.32.90,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,16509,50.242.148.102,2017-11-01T00:00:00Z,0,25,0,text
atl2-us,16509,50.242.148.118,2017-10-01T00:00:00Z,0,17,0,text
atl2-us,7224,50.248.116.134,2017-10-01T00:00:00Z,0,24,0,text
atl2-us,16509,50.248.116.42,2017-04-01T00:00:00Z,0,26,0,text
atl2-us,32934,50.248.117.250,2017-10-01T00:00:00Z,1,11,0.072916667,text
atl2-us,16509,50.242.148.118,2017-11-01T00:00:00Z,0,20,0,bottom
atl2-us,2906,50.248.119.166,2017-10-01T00:00:00Z,0,14,0,middle
atl2-us,6453,66.110.57.9,2017-10-01T00:00:00Z,15,3,0.185416667,top
atl2-us,32934,50.248.117.254,2017-04-01T00:00:00Z,0,19,0,text
atl2-us,2906,50.248.119.166,2017-04-01T00:00:00Z,0,29,0,text
atl2-us,7224,50.248.119.2,2017-04-01T00:00:00Z,0,30,0,middle
atl2-us,6453,66.110.57.9,2017-04-01T00:00:00Z,0,28,0,text
atl2-us,32934,66.208.216.230,2017-04-01T00:00:00Z,0,0,0,middle
atl2-us,714,50.242.149.78,2017-11-01T00:00:00Z,0,17,0,top
atl2-us,2828,50.242.151.190,2017-11-01T00:00:00Z,15,10,0.053472222,top
atl2-us,15169,66.208.229.138,2017-04-01T00:00:00Z,20,10,0.0765625,top
atl2-us,22822,66.208.232.14,2017-04-01T00:00:00Z,0,23,0,text
atl2-us,7224,50.248.116.134,2017-11-01T00:00:00Z,0,19,0,bottom
atl2-us,7224,50.248.116.150,2017-11-01T00:00:00Z,0,18,0,text
atl2-us,16509,50.248.116.34,2017-11-01T00:00:00Z,0,25,0,text
atl2-us,6939,66.208.233.110,2017-04-01T00:00:00Z,0,6,0,text
atl2-us,16509,50.248.116.42,2017-11-01T00:00:00Z,0,25,0,top
atl2-us,714,75.149.228.78,2017-04-01T00:00:00Z,0,21,0,middle
atl2-us,714,75.149.230.166,2017-04-01T00:00:00Z,0,24,0,text
atl2-us,32934,50.248.117.250,2017-11-01T00:00:00Z,0,5,0,text
atl2-us,32934,50.248.117.254,2017-11-01T00:00:00Z,0,2,0,text
atl2-us,174,50.248.118.246,2017-11-01T00:00:00Z,0,17,0,text
atl2-us,1668,75.149.230.222,2017-04-01T00:00:00Z,0,5,0,middle
atl2-us,7224,50.248.119.10,2017-11-01T00:00:00Z,0,24,0,bottom
atl2-us,1299,62.115.150.8,2017-11-01T00:00:00Z,7,18,0.05952381,top
atl2-us,6453,64.86.137.25,2017-11-01T00:00:00Z,11,0,0.309659091,top
atl2-us,6453,66.110.57.9,2017-11-01T00:00:00Z,15,0,0.183333333,top
atl2-us,6453,66.110.96.17,2017-11-01T00:00:00Z,11,12,0.0625,text
atl2-us,32934,96.87.8.126,2017-04-01T00:00:00Z,0,17,0,middle
atl2-us,32934,66.208.216.226,2017-11-01T00:00:00Z,0,23,0,text
atl2-us,16509,66.208.232.154,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,22822,66.208.233.102,2017-11-01T00:00:00Z,0,14,0,text
atl2-us,6939,66.208.233.110,2017-11-01T00:00:00Z,0,2,0,text
atl2-us,32934,96.87.8.142,2017-04-01T00:00:00Z,0,9,0,middle
atl2-us,2828,75.149.229.114,2017-11-01T00:00:00Z,6,18,0.048611111,text
atl2-us,22822,96.87.8.174,2017-04-01T00:00:00Z,0,29,0,text
atl2-us,2906,96.87.9.30,2017-04-01T00:00:00Z,0,24,0,text
atl2-us,2906,96.87.9.34,2017-04-01T00:00:00Z,0,24,0,text
atl2-us,16509,75.149.230.190,2017-11-01T00:00:00Z,0,23,0,text
atl2-us,16509,96.87.9.38,2017-04-01T00:00:00Z,0,25,0,bottom
atl2-us,32934,96.87.9.50,2017-04-01T00:00:00Z,0,10,0,text
atl2-us,6453,206.82.142.17,2017-05-01T00:00:00Z,0,5,0,text
atl2-us,8075,75.149.230.46,2017-11-01T00:00:00Z,0,18,0,text
atl2-us,174,50.206.187.94,2017-05-01T00:00:00Z,0,9,0,text
atl2-us,16509,50.242.148.118,2017-05-01T00:00:00Z,0,29,0,text
atl2-us,3356,50.242.148.34,2017-05-01T00:00:00Z,0,0,0,text
atl2-us,7224,50.248.116.134,2017-05-01T00:00:00Z,0,29,0,text
atl2-us,2906,50.248.119.166,2017-05-01T00:00:00Z,0,29,0,text
atl2-us,6453,66.110.57.9,2017-05-01T00:00:00Z,0,29,0,text
atl2-us,32934,66.208.216.230,2017-05-01T00:00:00Z,0,0,0,text
atl2-us,32934,96.87.11.70,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,714,96.87.8.102,2017-11-01T00:00:00Z,0,0,0,text
atl2-us,32934,96.87.8.126,2017-11-01T00:00:00Z,0,10,0,text
atl2-us,32934,96.87.8.130,2017-11-01T00:00:00Z,0,3,0,text
atl2-us,174,96.87.8.46,2017-11-01T00:00:00Z,0,24,0,text
atl2-us,2906,96.87.9.30,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,16509,96.87.9.38,2017-05-01T00:00:00Z,0,29,0,top
atl2-us,32934,96.87.9.50,2017-05-01T00:00:00Z,0,11,0,text
atl2-us,2906,96.87.9.34,2017-11-01T00:00:00Z,0,22,0,text
atl2-us,16509,96.87.9.38,2017-11-01T00:00:00Z,0,16,0,bottom
atl2-us,32934,96.87.9.50,2017-11-01T00:00:00Z,0,0,0,text
atl2-us,7224,96.87.9.6,2017-11-01T00:00:00Z,0,24,0,top
atl2-us,16509,50.242.148.118,2017-06-01T00:00:00Z,0,24,0,text
atl2-us,2914,129.250.66.65,2017-12-01T00:00:00Z,27,0,0.199845679,text
atl2-us,2906,50.248.119.166,2017-06-01T00:00:00Z,0,29,0,text
atl2-us,3257,173.205.45.125,2017-12-01T00:00:00Z,3,17,0.0625,top
atl2-us,6453,209.58.44.1,2017-12-01T00:00:00Z,25,3,0.077916667,top
atl2-us,6453,209.58.44.41,2017-12-01T00:00:00Z,25,3,0.081666667,top
atl2-us,6453,66.110.57.9,2017-06-01T00:00:00Z,1,21,0.041666667,text
atl2-us,209,216.207.8.189,2017-12-01T00:00:00Z,3,0,0.086805556,top
atl2-us,16509,96.87.9.38,2017-06-01T00:00:00Z,0,21,0,text
atl2-us,32934,96.87.9.50,2017-06-01T00:00:00Z,0,2,0,text
atl2-us,32934,23.30.206.90,2017-12-01T00:00:00Z,0,7,0,text
atl2-us,7018,50.226.7.210,2017-12-01T00:00:00Z,0,4,0,text
atl2-us,2906,50.242.149.210,2017-12-01T00:00:00Z,0,20,0,text
atl2-us,714,50.242.149.78,2017-12-01T00:00:00Z,0,16,0,text
atl2-us,2828,50.242.151.190,2017-12-01T00:00:00Z,17,11,0.061887255,top
atl2-us,16509,50.242.148.118,2017-07-01T00:00:00Z,0,23,0,text
atl2-us,32934,50.248.117.250,2017-12-01T00:00:00Z,0,1,0,text
atl2-us,174,50.248.118.246,2017-12-01T00:00:00Z,0,13,0,text
atl2-us,1299,62.115.150.8,2017-12-01T00:00:00Z,4,14,0.041666667,top
atl2-us,6453,64.86.137.25,2017-12-01T00:00:00Z,19,0,0.302631579,top
atl2-us,6453,66.110.57.9,2017-12-01T00:00:00Z,9,0,0.127314815,text
atl2-us,6453,66.110.96.17,2017-12-01T00:00:00Z,27,2,0.124228395,top
atl2-us,32934,66.208.216.226,2017-12-01T00:00:00Z,0,14,0,text
atl2-us,22822,66.208.233.102,2017-12-01T00:00:00Z,0,7,0,text
atl2-us,6939,66.208.233.110,2017-12-01T00:00:00Z,0,2,0,text
atl2-us,2828,75.149.229.114,2017-12-01T00:00:00Z,14,14,0.063988095,top
atl2-us,8075,75.149.230.46,2017-12-01T00:00:00Z,0,18,0,text
atl2-us,32934,96.87.8.126,2017-12-01T00:00:00Z,0,4,0,text
atl2-us,32934,96.87.8.130,2017-12-01T00:00:00Z,1,0,0.041666667,text
atl2-us,174,96.87.8.46,2017-12-01T00:00:00Z,0,6,0,text
atl2-us,32934,96.87.9.50,2017-12-01T00:00:00Z,0,0,0,text
aza-us,32934,198.233.122.154,2017-08-01T00:00:00Z,0,1,0,text
aza-us,174,63.235.41.118,2017-08-01T00:00:00Z,0,0,0,bottom
aza-us,15169,63.237.160.98,2017-08-01T00:00:00Z,5,0,0.13125,text
aza-us,6453,64.86.21.124,2017-08-01T00:00:00Z,0,0,0,text
aza-us,20940,72.165.200.46,2017-08-01T00:00:00Z,0,2,0,bottom
aza-us,174,154.54.11.185,2017-09-01T00:00:00Z,0,28,0,top
aza-us,32934,198.233.122.154,2017-09-01T00:00:00Z,0,22,0,text
aza-us,6939,63.146.26.90,2017-09-01T00:00:00Z,0,1,0,text
aza-us,2914,63.146.27.218,2017-09-01T00:00:00Z,0,29,0,top
aza-us,174,63.235.41.118,2017-09-01T00:00:00Z,0,28,0,middle
aza-us,15169,63.237.160.98,2017-09-01T00:00:00Z,27,2,0.112654321,text
aza-us,714,65.115.84.218,2017-09-01T00:00:00Z,0,0,0,bottom
aza-us,3561,65.120.23.18,2017-09-01T00:00:00Z,0,18,0,bottom
aza-us,16509,65.120.78.82,2017-09-01T00:00:00Z,0,26,0,bottom
aza-us,16509,65.122.235.170,2017-09-01T00:00:00Z,0,29,0,bottom
aza-us,16509,65.122.235.174,2017-09-01T00:00:00Z,0,29,0,bottom
aza-us,16509,65.122.235.178,2017-09-01T00:00:00Z,0,29,0,bottom
aza-us,16509,67.133.224.194,2017-09-01T00:00:00Z,0,24,0,bottom
aza-us,16509,67.133.224.206,2017-09-01T00:00:00Z,0,25,0,bottom
aza-us,16509,72.165.86.90,2017-09-01T00:00:00Z,0,21,0,bottom
aza-us,174,154.54.11.185,2017-10-01T00:00:00Z,1,27,0.052083333,top
aza-us,32934,198.233.122.154,2017-10-01T00:00:00Z,0,28,0,text
aza-us,6939,63.146.26.90,2017-10-01T00:00:00Z,0,5,0,text
aza-us,15169,63.237.160.98,2017-10-01T00:00:00Z,17,14,0.069852941,text
aza-us,16509,65.113.42.14,2017-10-01T00:00:00Z,0,30,0,middle
aza-us,3561,65.120.23.18,2017-10-01T00:00:00Z,0,24,0,bottom
aza-us,16509,65.120.78.82,2017-10-01T00:00:00Z,0,29,0,text
aza-us,16509,65.122.235.170,2017-10-01T00:00:00Z,0,29,0,text
aza-us,16509,65.122.235.174,2017-10-01T00:00:00Z,0,29,0,text
aza-us,16509,67.133.224.194,2017-10-01T00:00:00Z,0,27,0,text
aza-us,16509,67.133.224.206,2017-10-01T00:00:00Z,0,26,0,text
aza-us,16509,72.165.86.90,2017-10-01T00:00:00Z,0,28,0,text
aza-us,174,154.54.11.185,2017-11-01T00:00:00Z,3,20,0.076388889,top
aza-us,32934,198.233.122.154,2017-11-01T00:00:00Z,0,26,0,text
aza-us,1299,62.115.12.93,2017-11-01T00:00:00Z,0,28,0,text
aza-us,6453,63.146.26.146,2017-11-01T00:00:00Z,1,26,0.072916667,text
aza-us,16509,63.156.205.154,2017-11-01T00:00:00Z,0,24,0,text
aza-us,8075,63.233.107.246,2017-11-01T00:00:00Z,0,26,0,text
aza-us,174,63.235.41.118,2017-11-01T00:00:00Z,0,28,0,text
aza-us,3356,63.235.41.122,2017-11-01T00:00:00Z,0,18,0,text
aza-us,714,63.237.14.134,2017-11-01T00:00:00Z,9,18,0.704861111,top
aza-us,15169,63.237.160.98,2017-11-01T00:00:00Z,28,1,0.173735119,text
aza-us,6453,64.86.21.124,2017-11-01T00:00:00Z,0,27,0,text
aza-us,16509,65.113.42.14,2017-11-01T00:00:00Z,0,28,0,text
aza-us,16509,65.113.42.246,2017-11-01T00:00:00Z,0,27,0,text
aza-us,16509,65.113.42.250,2017-11-01T00:00:00Z,0,28,0,bottom
aza-us,174,65.115.80.54,2017-11-01T00:00:00Z,0,28,0,text
aza-us,714,65.115.84.218,2017-11-01T00:00:00Z,0,13,0,bottom
aza-us,3561,65.120.23.18,2017-11-01T00:00:00Z,0,20,0,text
aza-us,16509,65.122.235.170,2017-11-01T00:00:00Z,0,27,0,text
aza-us,16509,65.122.235.174,2017-11-01T00:00:00Z,0,27,0,text
aza-us,16509,65.122.235.178,2017-11-01T00:00:00Z,0,28,0,text
aza-us,32934,198.233.122.154,2017-12-01T00:00:00Z,0,28,0,text
aza-us,6453,63.146.26.146,2017-12-01T00:00:00Z,0,30,0,text
aza-us,6939,63.146.26.90,2017-12-01T00:00:00Z,0,6,0,text
aza-us,8075,63.233.107.246,2017-12-01T00:00:00Z,0,30,0,text
aza-us,174,63.235.41.118,2017-12-01T00:00:00Z,0,30,0,bottom
aza-us,3356,63.235.41.122,2017-12-01T00:00:00Z,0,23,0,bottom
aza-us,15169,63.237.160.98,2017-12-01T00:00:00Z,30,0,0.173611111,text
aza-us,6453,64.86.21.124,2017-12-01T00:00:00Z,0,30,0,text
aza-us,16509,65.113.42.14,2017-12-01T00:00:00Z,0,29,0,bottom
aza-us,16509,65.113.42.246,2017-12-01T00:00:00Z,0,29,0,text
aza-us,16509,65.113.42.250,2017-12-01T00:00:00Z,0,28,0,bottom
aza-us,174,65.115.80.54,2017-12-01T00:00:00Z,0,29,0,bottom
aza-us,714,65.115.84.218,2017-12-01T00:00:00Z,0,17,0,text
aza-us,3561,65.120.23.18,2017-12-01T00:00:00Z,0,24,0,top
aza-us,16509,65.122.235.170,2017-12-01T00:00:00Z,0,30,0,bottom
aza-us,16509,65.122.235.174,2017-12-01T00:00:00Z,0,30,0,text
aza-us,16509,65.122.235.178,2017-12-01T00:00:00Z,0,29,0,bottom
dca2-us,16509,157.130.186.22,2017-08-01T00:00:00Z,0,18,0,text
dca2-us,9318,157.130.186.66,2017-08-01T00:00:00Z,0,18,0,text
dca2-us,23148,202.130.165.98,2017-08-01T00:00:00Z,0,31,0,bottom
dca2-us,20940,204.148.11.134,2017-08-01T00:00:00Z,1,0,0.0625,top
dca2-us,8075,204.148.11.18,2017-08-01T00:00:00Z,0,26,0,text
dca2-us,23148,204.148.12.158,2017-08-01T00:00:00Z,0,31,0,text
dca2-us,32934,204.148.14.174,2017-08-01T00:00:00Z,0,8,0,text
dca2-us,2906,204.148.20.18,2017-08-01T00:00:00Z,0,23,0,top
dca2-us,15169,204.148.79.46,2017-08-01T00:00:00Z,24,7,0.075086806,text
dca2-us,714,204.148.79.58,2017-08-01T00:00:00Z,0,27,0,text
dca2-us,2906,204.148.8.26,2017-08-01T00:00:00Z,0,24,0,text
dca2-us,16509,204.148.85.14,2017-08-01T00:00:00Z,0,26,0,text
dca2-us,6453,216.6.87.33,2017-08-01T00:00:00Z,0,29,0,text
dca2-us,3356,4.68.62.133,2017-08-01T00:00:00Z,0,11,0,text
dca2-us,23148,63.65.188.78,2017-08-01T00:00:00Z,0,31,0,text
dca2-us,6461,64.125.13.173,2017-08-01T00:00:00Z,0,27,0,text
dca2-us,6453,66.198.154.53,2017-08-01T00:00:00Z,0,21,0,text
dca2-us,15169,96.236.104.66,2017-08-01T00:00:00Z,27,4,0.078703704,top
dca2-us,714,152.179.236.190,2017-09-01T00:00:00Z,0,22,0,text
dca2-us,714,152.179.241.150,2017-09-01T00:00:00Z,0,13,0,text
dca2-us,714,152.179.50.42,2017-09-01T00:00:00Z,0,4,0,text
dca2-us,16509,152.179.50.58,2017-09-01T00:00:00Z,0,28,0,text
dca2-us,714,152.179.92.178,2017-09-01T00:00:00Z,0,25,0,text
dca2-us,9318,157.130.186.66,2017-09-01T00:00:00Z,0,23,0,text
dca2-us,10912,157.130.246.182,2017-09-01T00:00:00Z,0,27,0,text
dca2-us,10912,157.130.246.190,2017-09-01T00:00:00Z,0,27,0,text
dca2-us,23148,202.130.165.98,2017-09-01T00:00:00Z,0,26,0,top
dca2-us,20940,204.148.11.134,2017-09-01T00:00:00Z,0,0,0,bottom
dca2-us,2906,204.148.20.18,2017-09-01T00:00:00Z,0,18,0,text
dca2-us,32934,204.148.79.118,2017-09-01T00:00:00Z,0,29,0,text
dca2-us,15169,204.148.79.46,2017-09-01T00:00:00Z,19,10,0.056469298,text
dca2-us,2906,204.148.8.26,2017-09-01T00:00:00Z,0,23,0,text
dca2-us,16509,204.148.85.14,2017-09-01T00:00:00Z,0,28,0,text
dca2-us,6939,216.66.41.173,2017-09-01T00:00:00Z,0,20,0,text
dca2-us,23148,63.65.188.78,2017-09-01T00:00:00Z,0,29,0,text
dca2-us,15169,96.236.104.66,2017-09-01T00:00:00Z,16,12,0.061197917,text
dca2-us,16509,152.179.224.174,2017-10-01T00:00:00Z,0,21,0,text
dca2-us,714,152.179.241.150,2017-10-01T00:00:00Z,0,18,0,text
dca2-us,16509,152.179.50.58,2017-10-01T00:00:00Z,0,27,0,text
dca2-us,16509,152.179.92.186,2017-10-01T00:00:00Z,0,26,0,text
dca2-us,9318,157.130.186.66,2017-10-01T00:00:00Z,0,24,0,text
dca2-us,1299,157.130.91.86,2017-10-01T00:00:00Z,0,0,0,top
dca2-us,23148,202.130.165.98,2017-10-01T00:00:00Z,1,27,0.041666667,bottom
dca2-us,20940,204.148.11.134,2017-10-01T00:00:00Z,0,0,0,top
dca2-us,8075,204.148.11.18,2017-10-01T00:00:00Z,0,27,0,text
dca2-us,23148,204.148.12.158,2017-10-01T00:00:00Z,0,29,0,text
dca2-us,32934,204.148.14.174,2017-10-01T00:00:00Z,2,5,0.0625,bottom
dca2-us,16509,152.179.224.174,2017-04-01T00:00:00Z,6,17,0.126736111,text
dca2-us,714,152.179.236.190,2017-04-01T00:00:00Z,0,23,0,text
dca2-us,714,152.179.241.150,2017-04-01T00:00:00Z,3,23,0.083333333,text
dca2-us,22822,152.179.241.94,2017-04-01T00:00:00Z,3,25,0.09375,text
dca2-us,714,152.179.50.42,2017-04-01T00:00:00Z,7,19,0.09077381,bottom
dca2-us,16509,152.179.50.58,2017-04-01T00:00:00Z,0,0,0,text
dca2-us,2906,204.148.20.18,2017-10-01T00:00:00Z,0,25,0,text
dca2-us,714,204.148.43.38,2017-10-01T00:00:00Z,0,19,0,text
dca2-us,22822,152.179.72.250,2017-04-01T00:00:00Z,0,14,0,bottom
dca2-us,16509,157.130.186.22,2017-04-01T00:00:00Z,0,22,0,text
dca2-us,9318,157.130.186.66,2017-04-01T00:00:00Z,0,21,0,text
dca2-us,23148,202.130.165.98,2017-04-01T00:00:00Z,8,22,0.416666667,text
dca2-us,20940,204.148.11.134,2017-04-01T00:00:00Z,2,22,0.119791667,text
dca2-us,1299,204.148.11.138,2017-04-01T00:00:00Z,0,0,0,top
dca2-us,8075,204.148.11.18,2017-04-01T00:00:00Z,6,19,0.088541667,text
dca2-us,714,204.148.11.254,2017-04-01T00:00:00Z,0,0,0,text
dca2-us,2906,204.148.20.18,2017-04-01T00:00:00Z,0,30,0,text
dca2-us,2906,204.148.3.110,2017-04-01T00:00:00Z,0,26,0,text
dca2-us,32934,204.148.79.118,2017-04-01T00:00:00Z,0,0,0,text
dca2-us,32934,204.148.79.118,2017-10-01T00:00:00Z,0,27,0,text
dca2-us,15169,204.148.79.46,2017-04-01T00:00:00Z,0,0,0,top
dca2-us,714,204.148.79.58,2017-04-01T00:00:00Z,0,0,0,text
dca2-us,32934,204.148.79.98,2017-04-01T00:00:00Z,0,0,0,text
dca2-us,15169,204.148.79.46,2017-10-01T00:00:00Z,16,13,0.0546875,top
dca2-us,714,204.148.79.58,2017-10-01T00:00:00Z,0,27,0,text
dca2-us,16509,204.148.85.14,2017-10-01T00:00:00Z,0,28,0,text
dca2-us,3356,4.68.62.133,2017-04-01T00:00:00Z,0,0,0,top
dca2-us,23148,63.65.188.78,2017-04-01T00:00:00Z,0,30,0,text
dca2-us,15169,96.236.104.66,2017-04-01T00:00:00Z,23,6,0.101902174,text
dca2-us,2914,129.250.9.25,2017-05-01T00:00:00Z,0,0,0,text
dca2-us,16509,152.179.224.174,2017-05-01T00:00:00Z,0,22,0,text
dca2-us,714,152.179.236.190,2017-05-01T00:00:00Z,0,21,0,top
dca2-us,209,63.235.40.49,2017-10-01T00:00:00Z,0,29,0,text
dca2-us,16509,152.179.50.58,2017-05-01T00:00:00Z,0,8,0,text
dca2-us,22822,152.63.32.190,2017-05-01T00:00:00Z,0,15,0,text
dca2-us,22822,152.63.32.194,2017-05-01T00:00:00Z,0,17,0,text
dca2-us,22822,152.63.32.198,2017-05-01T00:00:00Z,0,16,0,text
dca2-us,22822,152.63.37.150,2017-05-01T00:00:00Z,0,6,0,text
dca2-us,22822,152.63.37.78,2017-05-01T00:00:00Z,0,10,0,text
dca2-us,22822,152.63.37.82,2017-05-01T00:00:00Z,0,14,0,text
dca2-us,6453,66.198.154.53,2017-10-01T00:00:00Z,0,25,0,top
dca2-us,16509,157.130.186.22,2017-05-01T00:00:00Z,0,21,0,text
dca2-us,9318,157.130.186.66,2017-05-01T00:00:00Z,0,7,0,text
dca2-us,1299,157.130.91.86,2017-05-01T00:00:00Z,0,17,0,text
dca2-us,23148,202.130.165.98,2017-05-01T00:00:00Z,1,19,0.78125,text
dca2-us,32934,204.148.79.118,2017-05-01T00:00:00Z,0,1,0,text
dca2-us,15169,204.148.79.46,2017-05-01T00:00:00Z,7,1,0.101190476,text
dca2-us,16509,204.148.85.14,2017-05-01T00:00:00Z,0,25,0,text
dca2-us,23148,63.65.188.78,2017-05-01T00:00:00Z,0,31,0,text
dca2-us,15169,96.236.104.66,2017-05-01T00:00:00Z,30,1,0.113541667,top
dca2-us,16509,152.179.224.174,2017-06-01T00:00:00Z,0,24,0,text
dca2-us,714,152.179.236.190,2017-06-01T00:00:00Z,0,25,0,text
dca2-us,15169,96.236.104.66,2017-10-01T00:00:00Z,14,14,0.058035714,top
dca2-us,714,152.179.241.150,2017-06-01T00:00:00Z,0,23,0,middle
dca2-us,16509,152.179.50.58,2017-06-01T00:00:00Z,0,25,0,text
dca2-us,714,152.179.92.178,2017-06-01T00:00:00Z,0,28,0,text
dca2-us,16509,152.179.92.186,2017-06-01T00:00:00Z,0,26,0,text
dca2-us,16509,157.130.186.22,2017-06-01T00:00:00Z,0,24,0,text
dca2-us,9318,157.130.186.66,2017-06-01T00:00:00Z,0,16,0,text
dca2-us,23148,202.130.165.98,2017-06-01T00:00:00Z,0,21,0,top
dca2-us,20940,204.148.11.134,2017-06-01T00:00:00Z,0,6,0,text
dca2-us,1299,204.148.11.138,2017-06-01T00:00:00Z,0,26,0,top
dca2-us,8075,204.148.11.18,2017-06-01T00:00:00Z,0,28,0,text
dca2-us,1321,139.4.72.98,2017-11-01T00:00:00Z,0,30,0,text
dca2-us,16509,152.179.224.174,2017-11-01T00:00:00Z,0,14,0,text
dca2-us,23148,204.148.12.158,2017-06-01T00:00:00Z,0,30,0,text
dca2-us,2906,204.148.3.110,2017-06-01T00:00:00Z,0,29,0,text
dca2-us,32934,204.148.79.118,2017-06-01T00:00:00Z,0,27,0,text
dca2-us,32934,204.148.79.98,2017-06-01T00:00:00Z,2,21,0.098958333,text
dca2-us,16509,204.148.85.14,2017-06-01T00:00:00Z,0,17,0,text
dca2-us,16509,152.179.241.218,2017-11-01T00:00:00Z,0,28,0,text
dca2-us,22822,152.179.48.178,2017-11-01T00:00:00Z,0,26,0,text
dca2-us,714,152.179.48.226,2017-11-01T00:00:00Z,0,25,0,text
dca2-us,714,152.179.48.230,2017-11-01T00:00:00Z,0,27,0,text
dca2-us,714,152.179.92.198,2017-11-01T00:00:00Z,0,26,0,text
dca2-us,1299,157.130.107.122,2017-11-01T00:00:00Z,0,25,0,text
dca2-us,23148,157.130.160.238,2017-11-01T00:00:00Z,0,29,0,text
dca2-us,9318,157.130.186.66,2017-11-01T00:00:00Z,0,11,0,text
dca2-us,23148,157.130.206.38,2017-11-01T00:00:00Z,0,30,0,text
dca2-us,23148,202.130.165.98,2017-11-01T00:00:00Z,3,26,0.138888889,text
dca2-us,20940,204.148.11.134,2017-11-01T00:00:00Z,0,1,0,top
dca2-us,23148,204.148.12.158,2017-11-01T00:00:00Z,0,30,0,text
dca2-us,32934,204.148.14.174,2017-11-01T00:00:00Z,0,4,0,text
dca2-us,2906,204.148.20.18,2017-11-01T00:00:00Z,0,30,0,text
dca2-us,32934,204.148.79.118,2017-11-01T00:00:00Z,0,30,0,text
dca2-us,15169,204.148.79.46,2017-11-01T00:00:00Z,24,6,0.090277778,text
dca2-us,714,204.148.79.58,2017-11-01T00:00:00Z,0,30,0,text
